Tanggal,Comment,Sentiment,label,predict_sentiment_indoBERT,Platform,standardized_text,Topic
2024-08-30 00:00:00,HAHAHAHAHAHAHAHAHA IYAHHH,positif,2,positif,Tiktok,hahahahahahahahaha iyah,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Congrats to everyone ☺👏👏,positif,2,positif,Instagram,selamat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,MBM keren 🔥 pasti balik lagi 😄,positif,2,positif,Instagram,maybank marathon keren,Maybank Marathon di Bali
2024-08-30 00:00:00,masih setia lari dg sepatu futsal 🤣,positif,2,positif,Tiktok,setia lari sepatu futsal,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,"Aku ketemu yang tuna netra ambil HM, dituntun gitu sama temannya..keren banget 😭",positif,2,positif,Instagram,ketemu pelari tunanetra ambil maraton dituntun temannya keren banget,Maybank Marathon di Bali
2024-08-30 00:00:00,@stadium_sports_gear untung gk diangkut team plogging anda 😂,positif,2,netral,Instagram,untung dibawa tim plogging,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Awwww i adore u thousand @jab.jabbar 🙌🏻🙌🏻🙌🏻,positif,2,positif,Instagram,mengagumimu ribuan kali,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Para suhunya @balitrailrunning ini lagi turun gunung. 🔥🔥🔥,positif,2,positif,Instagram,suhu turun gunung,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Keren2 nih para plogging runners dari @balitrailrunning 🔥🔥,positif,2,positif,Instagram,keren banget nih pelari plogging,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Ini mah atlet2 ultra  kebanggaan @balitrailrunning 👏👏,positif,2,positif,Instagram,sih atlet ultra kebanggaan,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Wow pelari ultra semua ini ... elite Runner @balitrailrunning ... @kokorichz @idvoyager @yazchenko @abongsoeparto @jab.jabbar @edyawan.n ... Salut buat @maybankmarathon tahun depan buat lebih baik lagi ..inspiratif🔥👏,positif,2,positif,Instagram,pelari ultra pelari elit salut semoga inspiratif,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Ga pernah ikut lari, tapi wkt ngeliat sndri gmn seHAPPY wajah saat Finish,, fix mau joinnn next year 😍😍",positif,2,positif,Instagram,lari betapa bahagianya wajah finis fix,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,joki nya org kenya??,netral,1,netral,Tiktok,joki nya orang kenya,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Bukannya masak dr pasr malah lari??,netral,1,netral,Tiktok,masak pasar lari,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,@Alif Imran,netral,1,netral,Tiktok,imran,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,sementara warga lokalnya masih bangga banggain nike kw??,negatif,0,positif,Tiktok,warga lokalnya bangga pamer nike palsu,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,"dikenya ma udh biasa dikejar chetah bang,jd dah biasa pace segitu??",positif,2,positif,Tiktok,mah dikejar cheetah bang wajar kecepatan segitu,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,dia lewat langsung aroma balap ??,positif,2,positif,Tiktok,langsung aroma balapan,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,pantes ada cewe pernah post pace 1 ditanya honda apa yamaha? oalaaah pelari kenya aja pace 3????,positif,2,positif,Tiktok,perempuan unggah kecepatan pakai honda yamaha pelari kenya kecepatan,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,coba lari pake sepatu safety bang.. drop nggk peforma..,netral,1,netral,Tiktok,coba lari pakai sepatu keselamatan bang turunkah performanya,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Minggu malam pulang lngsung kerja,netral,1,netral,Tiktok,minggu malam langsung kerja,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,asal banyak duit gas??,negatif,0,negatif,Tiktok,uang gas,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Jgn ditiru kakss sampai FM ??.,positif,2,positif,Tiktok,ditiru kakak maraton penuh,Maybank Marathon di Bali
2024-08-30 00:00:00,"Aku jg gitu gapernah cuti klo ikutan race, cuman gasampek fm sih??",positif,2,positif,Tiktok,cuti lomba maraton penuh sih,Maybank Marathon di Bali
2024-08-30 00:00:00,Jgn ditiru kaks ??,positif,2,positif,Tiktok,ditiru kakak,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,kerenn kakk bener2 ultramen inii????,positif,2,positif,Tiktok,keren kakak cucu ultramen,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Pengenyaa lanjut tidurr pulas sampee senin mas, cuma harus kerjaa ??",positif,2,positif,Tiktok,maunya tidur nyenyak senin mas kerja,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,gw yg marathon pake heels be like😔,negatif,0,negatif,Tiktok,marathon pakai sepatu hak like,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,Fix di pesawat pulang pasti tertidur pulas ????,positif,2,positif,Tiktok,pesawat pulang langsung tertidur pulas,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,taun kmaren saya gitu jg wkwk,netral,1,netral,Tiktok,kemarin wkwk,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,sulit untuk di tiru bang??,netral,1,netral,Tiktok,sulit ditiru bang,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"Wkwk bisaa kok bangg, tapi jgn ditiru ??",positif,2,positif,Tiktok,hahaha bang ditiru,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,loh kok bisa bang???,netral,1,netral,Tiktok,loh bang,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Wahh calon cucu ultramen ??,positif,2,positif,Tiktok,calon cucu ultramen,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,wkwkwkwk next race perlu di coba,positif,2,positif,Tiktok,wkwkwkwk lomba dicoba,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Jgn di contoh ya kaks ??,positif,2,positif,Tiktok,dicontoh kakak,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,ini sih beneran cucu ultramen,positif,2,netral,Tiktok,sih cucu ultramen,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Alhamdulillah sudah ACC bos,positif,2,positif,Tiktok,alhamdulillah disetujui bos,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,sing penting finish waras ya mase????,positif,2,positif,Tiktok,finis waras mas,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Calon cucu ultramen ??,positif,2,positif,Tiktok,calon cucu ultramen,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,"sama lagi bang, ngadepin bormar FM thn ini sambil kerja????",positif,2,positif,Tiktok,bang menghadapi borobudur marathon kerja,Maybank Marathon di Bali
2024-08-30 00:00:00,"makan nya jangan mendekati latihan kak
maksimal 2-3jam sebelum lari",positif,2,positif,Tiktok,makannya mendekati latihan kak maksimal jam lari,Maybank Marathon di Bali
2024-08-30 00:00:00,pro att mah aku adanya,netral,1,netral,Tiktok,pakai pro att,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,"Senior cucu ultramen , hormatt ??",positif,2,positif,Tiktok,senior cucu ultramen hormat,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,parah??,positif,2,positif,Tiktok,parah,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Pake sepatu kyk gitu rasa’a gmna dah ? Aq jogging pak new balance ajja udah berasa empuk banget 😂,positif,2,netral,Tiktok,pakai sepatu jogging pakai new balance empuk,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,klw pelari kenya biar sepatu biasa pun ok,positif,2,positif,Tiktok,pelari kenya pakai sepatu oke,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Wkwk,positif,2,positif,Tiktok,hahaha,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Sepatu diadora gue diajak ya 🥺,negatif,0,negatif,Tiktok,sepatu diadora diajak,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,mantap dok @tirtacipeng,positif,2,positif,Tiktok,mantap dok,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Pace 3 mu tokno to @christofer nyuhendra,netral,1,netral,Tiktok,kecepatan nyuhendra,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,alphafly ??????,positif,2,positif,Tiktok,alphafly,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,orang lokal yg pakai brand inter mana ni... salut sm brand lokal ini. disini membuktikan bahwa sepatu lokal jg bs juara. selain paru2 orang kenya jg besar sih??,positif,2,positif,Tiktok,orang lokal pakai merek internasional nih salut merek lokal terbukti sepatu lokal juara paru orang kenya sih,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,ngecit jir,negatif,0,negatif,Tiktok,curang banget,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,kenya kaya nya emang negara pelari dah??,positif,2,positif,Tiktok,kenya kayaknya negara pelari deh,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,gmpng mah pace 3??,positif,2,positif,Tiktok,gampang mah kecepatan,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Halah kemaren dah ambil ortus,netral,1,netral,Tiktok,halah kemarin ambil ortus,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,ada yg sponsorin,netral,1,netral,Tiktok,sponsorin,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,"udah ga heran sih para runners dari Afrika kenceng kencang larinya.
soalnya udah lahir aja yg ngejar singa?? sama cheetah??",positif,2,positif,Tiktok,heran sih pelari afrika larinya cepat terbiasa dikejar singa cheetah,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,mihh @Kuncirmadss,netral,1,netral,Tiktok,mihh,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-30 00:00:00,Salam dari pace 8 bro ????,positif,2,positif,Tiktok,salam kecepatan bro,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,sama rekornya Robi Sianturi 1jam ????4menit,netral,1,netral,Tiktok,rekor robi sianturi jam menit,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,kenapa orang kenya cepet amat larinya?,netral,1,netral,Tiktok,orang kenya cepat banget larinya,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,ikut PLN run dah dapet Wuling inimah,netral,1,netral,Tiktok,pln run mobil wuling mah,Maybank Marathon di Bali
2024-08-30 00:00:00,"buset sya coba pace 3 rasanya kaya lg lari sprint dan engap banget, itu jg cuma bbrp ratus meter, ini pace 3 puluhan KM",negatif,0,negatif,Tiktok,buset coba kecepatan lari sprint ngos ngosan ratus meter kecepatan puluhan kilometer,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,pake kaoskaki doang juga juara kalo ini,netral,1,netral,Tiktok,pakai kaus kaki doang juara,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,jir ducati pake ban swalow,netral,1,netral,Tiktok,ducati pakai ban swallow,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,smua mah tergantung atletnya??,positif,2,positif,Tiktok,tergantung atletnya,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,pake diadora boleh join?,netral,1,netral,Tiktok,pakai diadora,Penggunaan Sepatu untuk Olahraga
2024-08-30 00:00:00,ini pakai metode ABC drill juga kah?,netral,1,netral,Tiktok,pakai metode latihan abc,Pujian dan Dukungan Lomba Lari
2024-08-30 00:00:00,Salam dari pace 20 bro??,positif,2,positif,Tiktok,salam kecepatan bro,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,"Saya jogging atau marathon tidak perlu pakai sepatu yg 3 juta smpi puluh juta yg penting ngak sakit sudah aku ngak gensi biarpun kawan""ku kaya kaya ikut kemampuan kita saja",positif,2,positif,Tiktok,jogging maraton pakai sepatu juta puluhan juta sakit gengsi teman kaya sesuai kemampuan,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,gaya aja atau memang profesional tuh 😭,negatif,0,negatif,Tiktok,gaya doang profesional tuh,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,Wow keren vidionya 🔥🔥,positif,2,positif,Instagram,keren videonya,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,5. Ada banyak lini shoes 6. Sole empuk medium 7. Brand lokal yg kemaren dapet podium tertinggi elite marathon maybank 2024 di Bali (910 geist ekiden pro dipakai pelari Kenya) [ - ] 1. Gak tau ini kakiku atau desain sepatunya pas dibuat lari ankle kaki kyk miring masuk ke dlm,positif,2,positif,Twitter,lini sepatu sol empuk tingkat menengah merek lokal kemarin podium tertinggi elit maraton maybank bali geist ekiden pro dipakai pelari kenya kakiku desain sepatunya dipakai lari pergelangan kaki miring masuk,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,👏Virgin Marathon di Bali = always second home 😍,positif,2,positif,Instagram,maraton perawan bali rumah,Maybank Marathon di Bali
2024-08-31 00:00:00,Selamat kepada Rudi Febriade atas pencapaiannya meraih podium 3 Half Marathon Male National Category di Maybank Marathon Bali 2024. Optik Tunggal bangga menjadi bagian dari perjalananmu menuju kesuksesan berlari seraya menyuarakan program CSR untuk anak-anak pejuang Congenital,positif,2,positif,Twitter,selamat rudi febriade pencapaiannya meraih podium ketiga kategori maraton pria nasional maybank marathon bali optik tunggal bangga perjalananmu kesuksesan berlari menyuarakan program tanggung sosial anak pejuang penyakit bawaan,Maybank Marathon di Bali
2024-08-31 00:00:00,Antara Pelari Outfit dan Sepatu di Ajang Maybank Marathon,netral,1,netral,Twitter,pelari pakaian sepatu ajang maybank marathon,Maybank Marathon di Bali
2024-08-31 00:00:00,"makanya lebih suka lari sendiri+calisthenics, nyeker ga masalah😅",positif,2,positif,Tiktok,suka lari latihan calisthenics nyeker,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,sepatu gw yg 70rban menangis😭,negatif,0,negatif,Tiktok,sepatu harga tujuh puluh ribuan menangis,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,"😅😅 gue njir , walaupun sepatu gue 500k , tapi tetapan miskin, sepatu orang 4jt 3jt aan 😅😅",negatif,0,negatif,Tiktok,nih sepatu ratus ribu miskin sepatu orang juta juta,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,ini ngga dijual di marketplace kah? keren nih soalnya,positif,2,positif,Instagram,dijual marketplace keren nih,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Btw suamiku atlet lari sepatunya B aja xixi doain semoga bisa kebeli sepatu sepatu bagus itu 😂,positif,2,positif,Tiktok,ngomong suamiku atlet lari sepatunya aja hehe doakan semoga beli sepatu bagus,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,sabar ya diadoraku😭,negatif,0,negatif,Tiktok,sabar sepatu diadoraku,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,it's about man behind the gun..... ??,positif,2,positif,Tiktok,senjatanya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,Ttp*,netral,1,netral,Tiktok,maksudnya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,"Wkwk jgn ardiles bang, kasih aja new era trp menang mereka",positif,2,positif,Tiktok,hahaha ardiles bang kasih new era menang,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,pake pakalolo baang??????,positif,2,positif,Tiktok,pakai pakalolo bang,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,"yg penting intiny
ada duitt??????",positif,2,positif,Tiktok,intinya uangnya,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,Semangatt kakss persiapannya ??,positif,2,positif,Tiktok,semangat kakak persiapannya,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,keren baang ????????. moga bs ikutan taun depan,positif,2,positif,Tiktok,keren banget kak,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Gokss bangg????,positif,2,positif,Tiktok,keren bang,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,"Pas di tribun semua pada ngangong liatin mereka berdua yg uda finish duluan, HM sejam doang??",positif,2,positif,Tiktok,pas tribun melongo berdua finis duluan maraton jam doang,Maybank Marathon di Bali
2024-08-31 00:00:00,akhir bulan ini aku running lagi jdwl di hari sabtu hhhh genting bgt akhir bulan clossingan,negatif,0,negatif,Tiktok,lari jadwalnya sabtu aduh genting banget kejar target penjualan,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,ini adalah aku ??pagi ikut running jam 10 udah balik krn sore nya ada kerjaan jd sbnrnya bukan lari tp melarikan diri sejenak ??,positif,2,positif,Tiktok,pagi lari jam sore kerjaan lari melarikan,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,respect 👏👏👏👏 kalian keren 🔥,positif,2,positif,Instagram,hormat keren,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Min taun depan pungutin sampah nya di rage village juga dong. Sampah paper bag nya ampun2an 😮 atau up-grade kualiatas paper bag nya Min,negatif,0,negatif,Instagram,admin pungutin sampah desa lomba sampah tas kertasnya parah banget upgrade kualitas tas kertasnya min,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,TERKEREN 🔥🙌,positif,2,positif,Instagram,terkeren,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Wihh ada aku pakai baju riot hehe🎉,positif,2,positif,Youtube,pakai baju riot hehe,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,"Mau tanya bang, waktu pengambilan racepack kemarin, apa boleh misal dateng bawa istri atau anak? Atau hanya boleh peserta saja yg masuk?",netral,1,netral,Youtube,bang pengambilan racepack kemarin bawa istri anak peserta masuk,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Ujan yah pas mulai semangat om,positif,2,positif,Youtube,hujan pas semangat om,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Wkwkw larii salah satu solusi cabut dari kerjaan ??,positif,2,positif,Tiktok,hahaha lari salah solusi kabur kerjaan,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,"nyeker juga jago lu bg, selamat????",positif,2,positif,Tiktok,nyeker jago bang selamat,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,@iam izzat alum lgi ortu tu,netral,1,netral,Tiktok,izzat orang tua,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,waaaah tambah mahal ini nineteen??,positif,2,positif,Tiktok,mahal nih merek nineteen,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,mangka ny lebih suka jogging sendiri.. cari kesehatan bukan cari pujian,positif,2,positif,Tiktok,suka jogging cari kesehatan cari pujian,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,Gue kalo ikutan sedih banget soalnya pake kanky doang😔😔,negatif,0,negatif,Tiktok,sedih banget pakai sepatu kanky,Penggunaan Sepatu untuk Olahraga
2024-08-31 00:00:00,Brand lokal aja kecuali Pace udah setara pelari Kenya 🤣🤣,positif,2,positif,Tiktok,merek lokal kecepatan setara pelari kenya,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,"Hey there! We want to work with you on a great collab, DM us via email or IG 🌞",netral,1,positif,Tiktok,hai kolaborasi seru hubungi email instagram,Komunikasi dan Koordinasi Acara Perjalanan
2024-08-31 00:00:00,Respect 👍🏻👍🏻🙏🙏,positif,2,positif,Instagram,hormat,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,kalian keren luar biasaaa 🔥🔥,positif,2,positif,Instagram,keren,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,"@jab.jabbar spotted!! Pelari Trail Panutan, hore horean di road Marathon aja ih 😂😂",positif,2,positif,Instagram,pelari trail panutan bersenang senang lomba lari jalan raya ih,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Inspiring,positif,2,positif,Instagram,menginspirasi,Pujian dan Dukungan Lomba Lari
2024-08-31 00:00:00,Saya merasakan gimana sakitnya kram saat maybank 2024 ??,negatif,0,negatif,Tiktok,merasakan sakitnya kram maybank marathon,Maybank Marathon di Bali
